target,discovered,wrong letters,number of hits,lives remaining,game won
prequels,"['p', 'r', 'e', 'q', 'u', 'e', 'l', 's']",['t'],8,9,True
whooshes,"['w', 'h', 'o', 'o', 's', 'h', 'e', 's']",['t'],8,9,True
stigmas,"['s', 't', 'i', 'g', 'm', 'a', 's']",['e'],7,9,True
indiscretion,"['i', 'n', 'd', 'i', 's', 'c', 'r', 'e', 't', 'i', 'o', 'n']",[],12,10,True
share,"['s', 'h', 'a', 'r', 'e']","['t', 'm', 'k', 'l', 'p', 'd']",5,4,True
fascist,"['f', 'a', 's', 'c', 'i', 's', 't']","['e', 'n', 'h']",7,7,True
ridge,"['r', 'i', 'd', 'g', 'e']","['s', 'a', 't', 'm']",5,6,True
sanitising,"['s', 'a', 'n', 'i', 't', 'i', 's', 'i', 'n', 'g']",['e'],10,9,True
gollies,"['g', 'o', 'l', 'l', 'i', 'e', 's']",[],7,10,True
gluttonously,"['g', 'l', 'u', 't', 't', 'o', 'n', 'o', 'u', 's', 'l', 'y']","['e', 'i']",12,8,True
pigment,"['p', 'i', 'g', 'm', 'e', 'n', 't']","['s', 'r', 'f']",7,7,True
larch,"['l', 'a', 'r', 'c', 'h']","['s', 'e', 'y', 'o', 't', 'i', 'm']",5,3,True
orientations,"['o', 'r', 'i', 'e', 'n', 't', 'a', 't', 'i', 'o', 'n', 's']",[],12,10,True
gleaned,"['g', 'l', 'e', 'a', 'n', 'e', 'd']","['c', 't', 'm']",7,7,True
verdigrised,"['v', 'e', 'r', 'd', 'i', 'g', 'r', 'i', 's', 'e', 'd']",[],11,10,True
tzars,"['t', 'z', 'a', 'r', 's']","['e', 'o']",5,8,True
technicians,"['t', 'e', 'c', 'h', 'n', 'i', 'c', 'i', 'a', 'n', 's']",[],11,10,True
miscalls,"['m', 'i', 's', 'c', 'a', 'l', 'l', 's']","['e', 'd']",8,8,True
babies,"['b', 'a', 'b', 'i', 'e', 's']","['d', 'l', 'r', 'n']",6,6,True
beckons,"['b', 'e', 'c', 'k', 'o', 'n', 's']","['i', 'r']",7,8,True
tiles,"['t', 'i', 'l', 'e', 's']","['a', 'm', 'n', 'k']",5,6,True
riles,"['r', 'i', 'l', 'e', 's']","['a', 't', 'm', 'v', 'n']",5,5,True
focused,"['f', 'o', 'c', 'u', 's', 'e', 'd']","['r', 'i']",7,8,True
abolished,"['a', 'b', 'o', 'l', 'i', 's', 'h', 'e', 'd']","['r', 'g']",9,8,True
busying,"['b', 'u', 's', 'y', 'i', 'n', 'g']","['e', 'a', 'o', 'l', 'h', 't']",7,4,True
opening,"['o', 'p', 'e', 'n', 'i', 'n', 'g']","['r', 's']",7,8,True
cataracts,"['c', 'a', 't', 'a', 'r', 'a', 'c', 't', 's']","['e', 'i', 'o']",9,7,True
chased,"['c', 'h', 'a', 's', 'e', 'd']","['r', 'p']",6,8,True
diaphragm,"['d', 'i', 'a', 'p', 'h', 'r', 'a', 'g', 'm']","['e', 's']",9,8,True
parachuting,"['p', 'a', 'r', 'a', 'c', 'h', 'u', 't', 'i', 'n', 'g']",['e'],11,9,True
thieve,"['t', 'h', 'i', 'e', 'v', 'e']","['r', 'a']",6,8,True
insulators,"['i', 'n', 's', 'u', 'l', 'a', 't', 'o', 'r', 's']",['e'],10,9,True
cutlass,"['c', 'u', 't', 'l', 'a', 's', 's']","['e', 'i']",7,8,True
bouncing,"['b', 'o', 'u', 'n', 'c', 'i', 'n', 'g']","['e', 't', 'd', 'p']",8,6,True
reddens,"['r', 'e', 'd', 'd', 'e', 'n', 's']",['f'],7,9,True
warps,"['w', 'a', 'r', 'p', 's']","['e', 'o', 'l', 't', 'b', 'n', 'm']",5,3,True
hurdlers,"['h', 'u', 'r', 'd', 'l', 'e', 'r', 's']",[],8,10,True
transitively,"['t', 'r', 'a', 'n', 's', 'i', 't', 'i', 'v', 'e', 'l', 'y']",[],12,10,True
humans,"['h', 'u', 'm', 'a', 'n', 's']","['e', 'l', 'r', 't', 'g']",6,5,True
terms,"['t', 'e', 'r', 'm', 's']","['a', 'l', 'n', 'b']",5,6,True
substances,"['s', 'u', 'b', 's', 't', 'a', 'n', 'c', 'e', 's']",[],10,10,True
cowpuncher,"['c', 'o', 'w', 'p', 'u', 'n', 'c', 'h', 'e', 'r']","['s', 'a']",10,8,True
rallying,"['r', 'a', 'l', 'l', 'y', 'i', 'n', 'g']","['e', 't', 'd']",8,7,True
tomahawked,"['t', 'o', 'm', 'a', 'h', 'a', 'w', 'k', 'e', 'd']","['s', 'n']",10,8,True
calibrator,"['c', 'a', 'l', 'i', 'b', 'r', 'a', 't', 'o', 'r']",['e'],10,9,True
capitols,"['c', 'a', 'p', 'i', 't', 'o', 'l', 's']","['e', 'r']",8,8,True
drawers,"['d', 'r', 'a', 'w', 'e', 'r', 's']",['t'],7,9,True
dimmed,"['d', 'i', 'm', 'm', 'e', 'd']","['n', 'o', 'a', 'u', 's']",6,5,True
receptions,"['r', 'e', 'c', 'e', 'p', 't', 'i', 'o', 'n', 's']",['d'],10,9,True
bombardment,"['b', 'o', 'm', 'b', 'a', 'r', 'd', 'm', 'e', 'n', 't']",['s'],11,9,True
matchmakers,"['m', 'a', 't', 'c', 'h', 'm', 'a', 'k', 'e', 'r', 's']",[],11,10,True
triumphs,"['t', 'r', 'i', 'u', 'm', 'p', 'h', 's']","['e', 'a']",8,8,True
lime,"['l', 'i', 'm', 'e']","['a', 'o', 't']",4,7,True
monoliths,"['m', 'o', 'n', 'o', 'l', 'i', 't', 'h', 's']",['e'],9,9,True
infamies,"['i', 'n', 'f', 'a', 'm', 'i', 'e', 's']",[],8,10,True
geographer,"['g', 'e', 'o', 'g', 'r', 'a', 'p', 'h', 'e', 'r']","['s', 'd']",10,8,True
fracas,"['f', 'r', 'a', 'c', 'a', 's']","['e', 'l', 'm']",6,7,True
hushes,"['h', 'u', 's', 'h', 'e', 's']",['d'],6,9,True
bask,"['b', 'a', 's', 'k']","['e', 't', 'h', 'u', 'm']",4,5,True
victual,"['v', 'i', 'c', 't', 'u', 'a', 'l']","['e', 's', 'r']",7,7,True
yeahs,"['y', 'e', 'a', 'h', 's']","['r', 'l', 't', 'n', 'b']",5,5,True
squawks,"['s', 'q', 'u', 'a', 'w', 'k', 's']","['e', 'i', 'l', 't']",7,6,True
judged,"['j', 'u', 'd', 'g', 'e', 'd']","['f', 'n', 'b']",6,7,True
guppy,"['g', 'u', 'p', 'p', 'y']","['s', 'e', 'a', 'o', 'i', 'm', 'l', 'n', 'r']",5,1,True
terrorised,"['t', 'e', 'r', 'r', 'o', 'r', 'i', 's', 'e', 'd']",[],10,10,True
founding,"['f', 'o', 'u', 'n', 'd', 'i', 'n', 'g']","['e', 't', 'm']",8,7,True
trinity,"['t', 'r', 'i', 'n', 'i', 't', 'y']","['e', 's']",7,8,True
blackish,"['b', 'l', 'a', 'c', 'k', 'i', 's', 'h']","['e', 'n', 'f']",8,7,True
babies,"['b', 'a', 'b', 'i', 'e', 's']","['d', 'l', 'r', 'n']",6,6,True
accurst,"['a', 'c', 'c', 'u', 'r', 's', 't']","['e', 'i', 'o']",7,7,True
snoopers,"['s', 'n', 'o', 'o', 'p', 'e', 'r', 's']",['t'],8,9,True
majorettes,"['m', 'a', 'j', 'o', 'r', 'e', 't', 't', 'e', 's']",[],10,10,True
cliquish,"['c', 'l', 'i', 'q', 'u', 'i', 's', 'h']","['e', 'n', 'g']",8,7,True
scrawling,"['s', 'c', 'r', 'a', 'w', 'l', 'i', 'n', 'g']","['e', 'o', 'p', 'q', 'm']",9,5,True
expiry,"['e', 'x', 'p', 'i', 'r', 'y']","['t', 'n', 's', 'l']",6,6,True
disfranchisement,"['d', 'i', 's', 'f', 'r', 'a', 'n', 'c', 'h', 'i', 's', 'e', 'm', 'e', 'n', 't']",[],16,10,True
delegations,"['d', 'e', 'l', 'e', 'g', 'a', 't', 'i', 'o', 'n', 's']",[],11,10,True
assaulted,"['a', 's', 's', 'a', 'u', 'l', 't', 'e', 'd']",[],9,10,True
intelligibly,"['i', 'n', 't', 'e', 'l', 'l', 'i', 'g', 'i', 'b', 'l', 'y']",[],12,10,True
iffiest,"['i', 'f', 'f', 'i', 'e', 's', 't']",[],7,10,True
stickiness,"['s', 't', 'i', 'c', 'k', 'i', 'n', 'e', 's', 's']",[],10,10,True
inboards,"['i', 'n', 'b', 'o', 'a', 'r', 'd', 's']",['e'],8,9,True
parthenogenesis,"['p', 'a', 'r', 't', 'h', 'e', 'n', 'o', 'g', 'e', 'n', 'e', 's', 'i', 's']",[],15,10,True
endorser,"['e', 'n', 'd', 'o', 'r', 's', 'e', 'r']",[],8,10,True
carbides,"['c', 'a', 'r', 'b', 'i', 'd', 'e', 's']","['n', 'o', 't']",8,7,True
particularise,"['p', 'a', 'r', 't', 'i', 'c', 'u', 'l', 'a', 'r', 'i', 's', 'e']",['n'],13,9,True
polythene,"['p', 'o', 'l', 'y', 't', 'h', 'e', 'n', 'e']",['i'],9,9,True
jawed,"['j', 'a', 'w', 'e', 'd']","['s', 'r', 'y', 'p', 'h', 'c']",5,4,True
outgoing,"['o', 'u', 't', 'g', 'o', 'i', 'n', 'g']",['e'],8,9,True
skylarking,"['s', 'k', 'y', 'l', 'a', 'r', 'k', 'i', 'n', 'g']","['e', 'o']",10,8,True
sameness,"['s', 'a', 'm', 'e', 'n', 'e', 's', 's']",['r'],8,9,True
swaddles,"['s', 'w', 'a', 'd', 'd', 'l', 'e', 's']","['i', 't', 'f', 'g', 'k']",8,5,True
anatomy,"['a', 'n', 'a', 't', 'o', 'm', 'y']","['e', 'i']",7,8,True
snottier,"['s', 'n', 'o', 't', 't', 'i', 'e', 'r']",[],8,10,True
housekeeping,"['h', 'o', 'u', 's', 'e', 'k', 'e', 'e', 'p', 'i', 'n', 'g']",[],12,10,True
trudge,"['t', 'r', 'u', 'd', 'g', 'e']","['l', 'i', 'a', 'o']",6,6,True
naturalists,"['n', 'a', 't', 'u', 'r', 'a', 'l', 'i', 's', 't', 's']",['e'],11,9,True
cactus,"['c', 'a', 'c', 't', 'u', 's']","['e', 'o', 'i']",6,7,True
fumble,"['f', 'u', 'm', 'b', 'l', 'e']","['a', 't']",6,8,True
negligence,"['n', 'e', 'g', 'l', 'i', 'g', 'e', 'n', 'c', 'e']",[],10,10,True
toadies,"['t', 'o', 'a', 'd', 'i', 'e', 's']",['l'],7,9,True
multitasking,"['m', 'u', 'l', 't', 'i', 't', 'a', 's', 'k', 'i', 'n', 'g']",['e'],12,9,True
proofread,"['p', 'r', 'o', 'o', 'f', 'r', 'e', 'a', 'd']","['s', 'n']",9,8,True
parqueting,"['p', 'a', 'r', 'q', 'u', 'e', 't', 'i', 'n', 'g']","['o', 'm']",10,8,True
miscegenation,"['m', 'i', 's', 'c', 'e', 'g', 'e', 'n', 'a', 't', 'i', 'o', 'n']",[],13,10,True
offenders,"['o', 'f', 'f', 'e', 'n', 'd', 'e', 'r', 's']","['l', 't']",9,8,True
upstate,"['u', 'p', 's', 't', 'a', 't', 'e']",['i'],7,9,True
sidecars,"['s', 'i', 'd', 'e', 'c', 'a', 'r', 's']","['o', 'b']",8,8,True
solvers,"['s', 'o', 'l', 'v', 'e', 'r', 's']","['i', 'a', 'd']",7,7,True
bristliest,"['b', 'r', 'i', 's', 't', 'l', 'i', 'e', 's', 't']",['g'],10,9,True
suggestible,"['s', 'u', 'g', 'g', 'e', 's', 't', 'i', 'b', 'l', 'e']",['a'],11,9,True
pipeline,"['p', 'i', 'p', 'e', 'l', 'i', 'n', 'e']",['a'],8,9,True
tribune,"['t', 'r', 'i', 'b', 'u', 'n', 'e']","['a', 'l']",7,8,True
compatibility,"['c', 'o', 'm', 'p', 'a', 't', 'i', 'b', 'i', 'l', 'i', 't', 'y']",['s'],13,9,True
reaffirming,"['r', 'e', 'a', 'f', 'f', 'i', 'r', 'm', 'i', 'n', 'g']",['t'],11,9,True
boneheads,"['b', 'o', 'n', 'e', 'h', 'e', 'a', 'd', 's']",[],9,10,True
trinkets,"['t', 'r', 'i', 'n', 'k', 'e', 't', 's']",['p'],8,9,True
nominally,"['n', 'o', 'm', 'i', 'n', 'a', 'l', 'l', 'y']","['e', 'c']",9,8,True
teething,"['t', 'e', 'e', 't', 'h', 'i', 'n', 'g']",[],8,10,True
hungered,"['h', 'u', 'n', 'g', 'e', 'r', 'e', 'd']","['t', 'm', 'i', 'o', 'f', 'k']",8,4,True
touchstone,"['t', 'o', 'u', 'c', 'h', 's', 't', 'o', 'n', 'e']","['i', 'a']",10,8,True
ad,"['a', 'd']","['o', 's', 't', 'm', 'n', 'y', 'h']",2,3,True
rebounded,"['r', 'e', 'b', 'o', 'u', 'n', 'd', 'e', 'd']",['s'],9,9,True
domesticates,"['d', 'o', 'm', 'e', 's', 't', 'i', 'c', 'a', 't', 'e', 's']",[],12,10,True
geographies,"['g', 'e', 'o', 'g', 'r', 'a', 'p', 'h', 'i', 'e', 's']",[],11,10,True
adventuresses,"['a', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', 's', 's', 'e', 's']",['i'],13,9,True
orphaned,"['o', 'r', 'p', 'h', 'a', 'n', 'e', 'd']","['s', 'l']",8,8,True
sloping,"['s', 'l', 'o', 'p', 'i', 'n', 'g']","['e', 'a', 'r', 'w', 'k']",7,5,True
periphrasis,"['p', 'e', 'r', 'i', 'p', 'h', 'r', 'a', 's', 'i', 's']",[],11,10,True
tartars,"['t', 'a', 'r', 't', 'a', 'r', 's']","['e', 'i', 'n', 'y']",7,6,True
intermingle,"['i', 'n', 't', 'e', 'r', 'm', 'i', 'n', 'g', 'l', 'e']",[],11,10,True
rebound,"['r', 'e', 'b', 'o', 'u', 'n', 'd']","['i', 's', 'w']",7,7,True
replenished,"['r', 'e', 'p', 'l', 'e', 'n', 'i', 's', 'h', 'e', 'd']",[],11,10,True
lorgnettes,"['l', 'o', 'r', 'g', 'n', 'e', 't', 't', 'e', 's']",[],10,10,True
gladiolus,"['g', 'l', 'a', 'd', 'i', 'o', 'l', 'u', 's']",['e'],9,9,True
impanelling,"['i', 'm', 'p', 'a', 'n', 'e', 'l', 'l', 'i', 'n', 'g']",[],11,10,True
catalogued,"['c', 'a', 't', 'a', 'l', 'o', 'g', 'u', 'e', 'd']",['s'],10,9,True
somebody,"['s', 'o', 'm', 'e', 'b', 'o', 'd', 'y']","['r', 'i', 'a', 'h']",8,6,True
unable,"['u', 'n', 'a', 'b', 'l', 'e']",['s'],6,9,True
superhuman,"['s', 'u', 'p', 'e', 'r', 'h', 'u', 'm', 'a', 'n']",['i'],10,9,True
jubilation,"['j', 'u', 'b', 'i', 'l', 'a', 't', 'i', 'o', 'n']","['e', 'g']",10,8,True
cyclic,"['c', 'y', 'c', 'l', 'i', 'c']","['e', 's', 'a', 'o', 'u']",6,5,True
outranks,"['o', 'u', 't', 'r', 'a', 'n', 'k', 's']","['e', 'i', 'd']",8,7,True
hoorayed,"['h', 'o', 'o', 'r', 'a', 'y', 'e', 'd']",['s'],8,9,True
vamp,"['v', 'a', 'm', 'p']","['e', 's', 'o', 'l', 'r', 'n', 't', 'd']",4,2,True
arduously,"['a', 'r', 'd', 'u', 'o', 'u', 's', 'l', 'y']","['e', 'i']",9,8,True
mackintosh,"['m', 'a', 'c', 'k', 'i', 'n', 't', 'o', 's', 'h']",['e'],10,9,True
footstools,"['f', 'o', 'o', 't', 's', 't', 'o', 'o', 'l', 's']","['e', 'i']",10,8,True
derive,"['d', 'e', 'r', 'i', 'v', 'e']",['a'],6,9,True
sheerest,"['s', 'h', 'e', 'e', 'r', 'e', 's', 't']",['k'],8,9,True
maddening,"['m', 'a', 'd', 'd', 'e', 'n', 'i', 'n', 'g']",[],9,10,True
evangelists,"['e', 'v', 'a', 'n', 'g', 'e', 'l', 'i', 's', 't', 's']",[],11,10,True
tweedier,"['t', 'w', 'e', 'e', 'd', 'i', 'e', 'r']",['s'],8,9,True
stunting,"['s', 't', 'u', 'n', 't', 'i', 'n', 'g']",['e'],8,9,True
conduction,"['c', 'o', 'n', 'd', 'u', 'c', 't', 'i', 'o', 'n']",['e'],10,9,True
hawthorn,"['h', 'a', 'w', 't', 'h', 'o', 'r', 'n']","['e', 'i', 's']",8,7,True
svelte,"['s', 'v', 'e', 'l', 't', 'e']",[],6,10,True
suit,"['s', 'u', 'i', 't']","['e', 'a', 'o', 'm', 'n', 'k', 'l', 'p']",4,2,True
awfullest,"['a', 'w', 'f', 'u', 'l', 'l', 'e', 's', 't']",['i'],9,9,True
enjoin,"['e', 'n', 'j', 'o', 'i', 'n']",['t'],6,9,True
embolisms,"['e', 'm', 'b', 'o', 'l', 'i', 's', 'm', 's']",[],9,10,True
ravaging,"['r', 'a', 'v', 'a', 'g', 'i', 'n', 'g']",['e'],8,9,True
inconsiderately,"['i', 'n', 'c', 'o', 'n', 's', 'i', 'd', 'e', 'r', 'a', 't', 'e', 'l', 'y']",[],15,10,True
ultrasonic,"['u', 'l', 't', 'r', 'a', 's', 'o', 'n', 'i', 'c']",['e'],10,9,True
idiots,"['i', 'd', 'i', 'o', 't', 's']","['e', 'a', 'r']",6,7,True
frisky,"['f', 'r', 'i', 's', 'k', 'y']","['e', 'a', 'o', 't', 'g']",6,5,True
squalidest,"['s', 'q', 'u', 'a', 'l', 'i', 'd', 'e', 's', 't']",[],10,10,True
absurdly,"['a', 'b', 's', 'u', 'r', 'd', 'l', 'y']","['e', 'i', 'o']",8,7,True
insincere,"['i', 'n', 's', 'i', 'n', 'c', 'e', 'r', 'e']",[],9,10,True
preempts,"['p', 'r', 'e', 'e', 'm', 'p', 't', 's']",['i'],8,9,True
fullest,"['f', 'u', 'l', 'l', 'e', 's', 't']","['i', 'a', 'o', 'm', 'n']",7,5,True
prerecording,"['p', 'r', 'e', 'r', 'e', 'c', 'o', 'r', 'd', 'i', 'n', 'g']",[],12,10,True
disinters,"['d', 'i', 's', 'i', 'n', 't', 'e', 'r', 's']",['o'],9,9,True
entreated,"['e', 'n', 't', 'r', 'e', 'a', 't', 'e', 'd']",['s'],9,9,True
podcast,"['p', 'o', 'd', 'c', 'a', 's', 't']","['e', 'i', 'm']",7,7,True
corporal,"['c', 'o', 'r', 'p', 'o', 'r', 'a', 'l']","['e', 'i']",8,8,True
couples,"['c', 'o', 'u', 'p', 'l', 'e', 's']","['i', 'b', 'd', 'g', 't']",7,5,True
thirsting,"['t', 'h', 'i', 'r', 's', 't', 'i', 'n', 'g']","['e', 'l']",9,8,True
rums,"['r', 'u', 'm', 's']","['e', 'a', 'o', 'i', 'b', 'g', 't', 'h']",4,2,True
unaltered,"['u', 'n', 'a', 'l', 't', 'e', 'r', 'e', 'd']",[],9,10,True
mottoes,"['m', 'o', 't', 't', 'o', 'e', 's']","['i', 'l', 'a']",7,7,True
multipurpose,"['m', 'u', 'l', 't', 'i', 'p', 'u', 'r', 'p', 'o', 's', 'e']",[],12,10,True
cuddly,"['c', 'u', 'd', 'd', 'l', 'y']","['e', 's', 'i', 'a', 'o', 'b']",6,4,True
staggered,"['s', 't', 'a', 'g', 'g', 'e', 'r', 'e', 'd']",[],9,10,True
sociability,"['s', 'o', 'c', 'i', 'a', 'b', 'i', 'l', 'i', 't', 'y']",['e'],11,9,True
broaches,"['b', 'r', 'o', 'a', 'c', 'h', 'e', 's']",['i'],8,9,True
rushes,"['r', 'u', 's', 'h', 'e', 's']","['d', 't', 'g', 'm', 'l', 'p']",6,4,True
dualism,"['d', 'u', 'a', 'l', 'i', 's', 'm']","['e', 'n', 'h', 't', 'o']",7,5,True
playgrounds,"['p', 'l', 'a', 'y', 'g', 'r', 'o', 'u', 'n', 'd', 's']","['e', 'i']",11,8,True
trespasses,"['t', 'r', 'e', 's', 'p', 'a', 's', 's', 'e', 's']",[],10,10,True
smooched,"['s', 'm', 'o', 'o', 'c', 'h', 'e', 'd']","['r', 'l', 't', 'i']",8,6,True
faceting,"['f', 'a', 'c', 'e', 't', 'i', 'n', 'g']",['r'],8,9,True
marinading,"['m', 'a', 'r', 'i', 'n', 'a', 'd', 'i', 'n', 'g']","['e', 't']",10,8,True
detract,"['d', 'e', 't', 'r', 'a', 'c', 't']",['n'],7,9,True
comprehensibility,"['c', 'o', 'm', 'p', 'r', 'e', 'h', 'e', 'n', 's', 'i', 'b', 'i', 'l', 'i', 't', 'y']",[],17,10,True
humaneness,"['h', 'u', 'm', 'a', 'n', 'e', 'n', 'e', 's', 's']",[],10,10,True
troubleshoots,"['t', 'r', 'o', 'u', 'b', 'l', 'e', 's', 'h', 'o', 'o', 't', 's']",['i'],13,9,True
